"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4.618479960E1	5.453729630E-2	2.973088622E-2	-3.550529480E-3	6.221614374E-2
4.619280207E1	7.778882980E-2	1.155556738E-2	1.846361160E-2	8.078080300E-2
4.620080492E1	1.104383469E-1	1.235979795E-2	5.497646332E-2	1.239830818E-1
4.620880761E1	9.761476517E-2	-6.452023983E-3	9.149026871E-2	1.339430486E-1
4.621680980E1	6.331491470E-2	-4.205048084E-3	1.016325951E-1	1.198150459E-1
4.622480964E1	1.006031036E-2	-7.511988282E-3	8.531713486E-2	8.623603257E-2
4.623281089E1	-4.302883148E-2	-4.014924169E-3	5.213451385E-2	6.771711371E-2
4.624080945E1	-8.178377151E-2	8.660942316E-3	2.377223969E-2	8.560792361E-2
4.624881027E1	-1.159377098E-1	9.103789926E-3	-6.838798523E-3	1.164954965E-1
4.625681043E1	-1.097149849E-1	9.601071477E-3	-3.721904755E-2	1.162532407E-1
4.626480816E1	-1.038112640E-1	7.824271917E-3	-7.216167450E-2	1.266700637E-1
4.627280550E1	-8.643007278E-2	-1.047083735E-2	-7.802534103E-2	1.169091517E-1
4.628080504E1	-4.795408249E-2	-2.607142925E-2	-9.793710709E-2	1.121204281E-1
4.628880558E1	2.440929413E-3	-2.934752405E-2	-8.430147171E-2	8.929710766E-2
4.629680671E1	5.033016205E-2	-2.781608701E-2	-8.016300201E-2	9.865579963E-2
4.630480379E1	7.213258743E-2	-1.680544019E-2	-6.901550293E-2	1.012357281E-1
4.631280496E1	6.792640686E-2	-3.465454280E-2	-7.725381851E-2	1.085499266E-1
4.632080820E1	1.893758774E-2	-1.191788912E-2	-8.839273453E-2	9.118083037E-2
4.632881070E1	-6.308555603E-2	3.598168492E-3	-1.310029030E-1	1.454458483E-1
4.633681285E1	-9.428167343E-2	-1.430968940E-2	-1.692237854E-1	1.942433801E-1
4.634481226E1	-1.083593369E-1	-3.654700518E-2	-1.502552032E-1	1.888228153E-1
4.635281367E1	-8.405637741E-2	-4.858867824E-2	-9.784078598E-2	1.378374174E-1
4.636081382E1	-5.488872528E-2	-6.277523935E-2	-2.873039246E-2	8.819828960E-2
4.636881418E1	-3.512859344E-2	-5.778694153E-2	4.265260696E-2	7.995369641E-2
4.637681554E1	-3.202867508E-2	-5.036437511E-2	6.129121780E-2	8.555126935E-2
4.638481754E1	-2.621793747E-2	-7.199016213E-2	2.224922180E-2	7.978089721E-2
4.639281867E1	-1.334667206E-3	-6.778393686E-2	7.224559784E-3	6.818091886E-2
4.640082070E1	9.137153625E-3	-3.736993670E-2	1.857376099E-2	4.271983547E-2
4.640882761E1	4.937648773E-3	-1.170440018E-2	-9.832382202E-4	1.274127609E-2
4.641683542E1	2.681589127E-2	8.842706680E-3	1.204967499E-3	2.826194318E-2
4.642484097E1	5.089282990E-2	1.489251852E-2	-2.758741379E-2	5.977401310E-2
4.643284418E1	4.331922531E-2	1.855805516E-2	-3.205919266E-2	5.699779405E-2
4.644084386E1	3.799247742E-2	3.403779864E-2	-1.726579666E-2	5.385264906E-2
4.644884406E1	3.720903397E-2	4.007732868E-2	-2.624177933E-2	6.065752604E-2
4.645684531E1	-1.866817474E-3	3.929018974E-2	-3.523969650E-2	5.281136456E-2
4.646484824E1	-1.729917526E-2	5.784764886E-2	-4.402875900E-2	7.472712735E-2
4.647284785E1	-3.056097031E-2	6.486102939E-2	-3.112316132E-2	7.816378451E-2
4.648084675E1	-4.867982864E-2	5.072152615E-2	-1.817893982E-2	7.261454940E-2
4.648885042E1	-4.292106628E-2	5.119645596E-2	-1.237916946E-2	6.794511660E-2
4.649685265E1	-2.778053284E-2	5.216062069E-2	-1.603078842E-2	6.123295300E-2
4.650485312E1	-1.047468185E-2	4.626542330E-2	-1.234483719E-2	4.901635807E-2
4.651285613E1	4.159450531E-3	2.385646105E-2	-6.071090698E-3	2.496577467E-2
4.652085839E1	1.878786087E-2	1.358360052E-3	5.000114441E-3	1.948922786E-2
4.652886289E1	3.570842743E-2	-2.028957009E-3	-1.258373260E-2	3.791515241E-2
4.653686589E1	1.401901245E-4	8.715137839E-3	-4.705047607E-2	4.785102485E-2
4.654486875E1	-1.874876022E-2	7.158637047E-3	-6.229543686E-2	6.544832731E-2
4.655287457E1	-2.277040482E-2	3.162041306E-3	-6.832361221E-2	7.208748731E-2
4.656087773E1	-4.112863541E-2	3.798872232E-3	-1.030993462E-1	1.110651667E-1
4.656887847E1	-8.722782135E-3	1.388041675E-2	-1.118845940E-1	1.130792433E-1
4.657687695E1	-4.848003387E-3	4.796653986E-3	-1.279969215E-1	1.281784808E-1
4.658487683E1	-7.869243622E-3	7.422611117E-3	-1.036081314E-1	1.041713254E-1
4.659287851E1	-5.600929260E-3	-1.145122945E-2	-7.958364487E-2	8.059812402E-2
4.660087781E1	4.067897797E-3	-8.928209543E-3	-5.810689926E-2	5.892938537E-2
4.660887781E1	7.252216339E-3	-3.059518337E-2	-4.909849167E-2	5.830370290E-2
4.661687746E1	-1.315450668E-2	-1.166413724E-2	-4.512977600E-2	4.843335447E-2
4.662487765E1	-4.055547714E-2	2.855397761E-2	4.200458527E-3	4.977670354E-2
4.663287847E1	-7.017230988E-2	1.589097083E-2	-6.447315216E-3	7.223741344E-2
4.664087625E1	-8.285999298E-2	-4.080250859E-3	-4.115486145E-2	9.260750242E-2
4.664887703E1	-8.138179779E-2	-1.195734739E-2	-5.417490005E-2	9.849312141E-2
4.665687449E1	-7.079839706E-2	-2.183802426E-2	-9.403228760E-3	7.468422217E-2
4.666487191E1	-4.140615463E-2	-1.484364271E-2	4.279661179E-2	6.137062286E-2
4.667287089E1	-9.853363037E-3	-5.369707942E-3	4.249000549E-2	4.394682120E-2
4.668087375E1	-7.159709930E-3	-5.609065294E-3	3.031063080E-2	3.164581172E-2
4.668887535E1	-2.357959747E-2	-1.086473465E-2	1.348972321E-3	2.599729990E-2
4.669687605E1	-3.296470642E-2	-4.298567772E-3	-1.792383194E-2	3.776788723E-2
4.670487574E1	-2.614784241E-2	-6.918177009E-3	-2.004623413E-2	3.366633836E-2
4.671287441E1	-2.202177048E-2	-4.903987050E-3	-2.195024490E-2	3.147730476E-2
4.672087378E1	-1.341867447E-2	-3.266036510E-4	7.491111755E-3	1.537154025E-2
4.672887648E1	-3.611898422E-2	-1.005055010E-2	3.540992737E-3	3.765810946E-2
4.673687918E1	-5.415105820E-2	-1.732544601E-2	-1.229476929E-2	5.816931782E-2
4.674488304E1	-4.352283478E-2	-1.489105821E-2	-3.287220001E-2	5.653814903E-2
4.675288570E1	-1.837730408E-3	-2.432699502E-2	-4.622030258E-2	5.226371887E-2
4.676088863E1	-1.060962677E-3	-2.654810250E-2	-9.140014648E-3	2.809745995E-2
4.676889132E1	-7.534503937E-3	-1.435776055E-2	6.438255310E-3	1.744606457E-2
4.677689312E1	-2.364969254E-2	-1.441088319E-2	-2.102136612E-2	3.476894224E-2
4.678489480E1	-3.959417343E-2	-2.405379713E-2	-2.945041656E-2	5.489636383E-2
4.679289625E1	-1.481151581E-2	-2.888159454E-2	-4.268693924E-2	5.362557492E-2
4.680089867E1	-2.829647064E-2	-2.404773235E-2	-3.440713882E-2	5.062444947E-2
4.680890043E1	-3.931665421E-2	2.233892679E-3	-4.293441772E-2	5.825936663E-2
4.681689992E1	-3.355503082E-2	4.657387733E-3	-6.344985962E-2	7.192715787E-2
4.682489933E1	-1.549434662E-2	-9.775325656E-3	-6.504774094E-2	6.757840165E-2
4.683290078E1	-1.444435120E-2	-2.411240339E-2	-8.801364899E-2	9.239290929E-2
4.684090519E1	-3.872394562E-3	-2.634906769E-2	-7.263612747E-2	7.736456438E-2
4.684891113E1	-9.868144989E-3	-6.960406899E-3	-5.739927292E-2	5.865581029E-2
4.685691343E1	8.220195770E-3	-2.102825046E-2	-4.945135117E-2	5.436170590E-2
4.686491652E1	2.180671692E-2	-2.332146466E-2	-5.607080460E-2	6.452409430E-2
4.687291414E1	1.957893372E-3	-2.093845606E-2	-3.162145615E-2	3.797589732E-2
4.688090918E1	-4.401826859E-2	-8.966490626E-3	-3.844976425E-2	5.913028238E-2
4.688890781E1	-5.379724503E-2	5.122005939E-3	-4.547691345E-2	7.062951348E-2
4.689690800E1	-5.140876770E-2	-4.858106375E-3	-7.897901535E-2	9.436179025E-2
4.690491078E1	-4.405117035E-2	-1.950114965E-4	-1.102275848E-1	1.187041031E-1
4.691291304E1	-4.160594940E-2	-9.827047586E-3	-9.110927582E-2	1.006405784E-1
4.692092007E1	-3.926849365E-2	-1.728832722E-4	-6.233978271E-2	7.367695020E-2
4.692892461E1	-3.218317032E-2	2.491086721E-3	-5.270051956E-2	6.180053986E-2
4.693692562E1	-1.326656342E-2	2.603963017E-3	-3.577184677E-2	3.824143498E-2
4.694492390E1	-1.431465149E-3	-1.867452264E-2	-2.371072769E-2	3.021564985E-2
4.695292113E1	-4.003047943E-3	-1.816689968E-3	-2.358436584E-2	2.399056205E-2
4.696091757E1	-1.844644547E-2	-8.932217956E-3	-9.164333344E-3	2.245085463E-2
4.696891441E1	5.649566650E-3	-1.904666424E-3	-6.877422333E-3	9.101884171E-3
4.697691332E1	-8.557319641E-3	5.144298077E-3	-4.594326019E-3	1.099087593E-2
4.698491148E1	-1.326465607E-2	9.615659714E-3	-1.422023773E-2	2.169394324E-2
4.699291265E1	-1.326560974E-3	4.299148917E-3	-2.209186554E-3	5.012279986E-3
4.700091347E1	7.271766663E-4	1.572424173E-2	1.481628418E-2	2.161718855E-2
4.700891140E1	-2.154636383E-2	2.229374647E-2	9.984970093E-4	3.102021796E-2
4.701690949E1	-3.698301315E-2	4.749000072E-3	2.095794678E-2	4.277302651E-2
4.702490765E1	-1.443862915E-2	6.536245346E-3	2.439022064E-2	2.908744365E-2
4.703290742E1	-1.839780807E-2	1.794394851E-2	4.948997498E-2	5.576488369E-2
4.704090742E1	-1.307249069E-2	1.263290644E-2	1.734447479E-2	2.512590583E-2
4.704890824E1	-1.504278183E-2	9.787976742E-3	1.161336899E-2	2.137662539E-2
4.705691250E1	-1.713705063E-2	1.180312037E-2	-2.275800705E-2	3.083697520E-2
4.706491144E1	-1.203155518E-2	1.395568252E-2	-4.756879807E-2	5.101284097E-2
4.707290679E1	-2.145051956E-2	2.351391315E-2	-4.593372345E-2	5.588323408E-2
4.708090593E1	-3.569078445E-2	1.891797781E-2	-4.667425156E-2	6.172688019E-2
4.708890457E1	-4.024410248E-2	2.425363660E-2	-7.623577118E-2	8.955288650E-2
4.709690218E1	-4.218292236E-2	2.242743969E-2	-8.919906616E-2	1.011872640E-1
4.710490097E1	-4.158926010E-2	8.583933115E-3	-9.747314453E-2	1.063219844E-1
4.711290125E1	-4.344463348E-2	-2.758353949E-3	-1.033172607E-1	1.121137862E-1
4.712090429E1	-2.364206314E-2	-2.141089737E-2	-9.247541428E-2	9.782165364E-2
4.712890254E1	-4.682493210E-2	-1.116412878E-2	-6.496047974E-2	8.085218590E-2
4.713690304E1	-6.025934219E-2	-1.314969361E-2	-4.235219955E-2	7.481852425E-2
4.714490390E1	-5.645895004E-2	8.286833763E-3	-6.077671051E-2	8.336721894E-2
4.715290527E1	-3.792285919E-2	-6.338417530E-3	-7.468032837E-2	8.399684656E-2
4.716090277E1	-5.498647690E-2	-1.637627184E-2	-6.247091293E-2	8.481927778E-2
4.716890144E1	-7.160425186E-2	-1.207649708E-2	-5.537652969E-2	9.132125003E-2
4.717689937E1	-7.377815247E-2	-1.273387671E-2	-7.706499100E-2	1.074447776E-1
4.718490015E1	-5.170726776E-2	-3.256466985E-2	-6.785058975E-2	9.131156439E-2
4.719290109E1	-1.280641556E-2	-4.486832023E-2	-3.715085983E-2	5.964358160E-2
4.720090011E1	7.047176361E-3	-5.005787313E-2	-1.849889755E-2	5.382994118E-2
4.720889601E1	2.931976318E-2	-5.041663349E-2	1.344680786E-4	5.832241016E-2
4.721689300E1	2.769517899E-2	-5.090893805E-2	-3.393363953E-2	6.715828172E-2
4.722489074E1	3.093719482E-2	-5.145795643E-2	-2.496194839E-2	6.502407378E-2
4.723288941E1	2.225732803E-2	-5.936236680E-2	-2.080774307E-2	6.672511832E-2
4.724089246E1	2.783536911E-2	-4.570639133E-2	-1.657581329E-2	5.602356262E-2
4.724889304E1	1.422023773E-2	-1.297515631E-2	-2.188873291E-2	2.914938200E-2
4.725689586E1	-4.196166992E-3	2.198612690E-2	-4.155111313E-2	4.719631973E-2
4.726489964E1	-1.075029373E-2	8.957505226E-3	-5.634212494E-2	5.805377471E-2
4.727290308E1	-3.438711166E-2	1.047289371E-2	-6.850814819E-2	7.736615100E-2
4.728090367E1	-9.660339355E-2	3.134763241E-2	-6.611633301E-2	1.211868772E-1
4.728890402E1	-1.231346130E-1	5.480587482E-2	-5.638074875E-2	1.460979318E-1
4.729690757E1	-9.727525711E-2	4.535824060E-2	-7.758235931E-2	1.324343917E-1
4.730491062E1	-7.188558578E-2	3.429347277E-2	-5.058288574E-2	9.435151323E-2
4.731291105E1	-4.475736618E-2	4.531145096E-3	-1.353931427E-2	4.697942245E-2
4.732090773E1	-1.807165146E-2	1.576557755E-2	2.621316910E-2	3.552841477E-2
4.732890402E1	2.035999298E-2	1.743075252E-2	3.261375427E-2	4.221394811E-2
4.733690210E1	2.287960052E-2	1.417377591E-2	1.268291473E-2	2.975278760E-2
4.734490144E1	-8.008956909E-3	3.392338753E-3	-3.604650497E-2	3.708101770E-2
4.735290128E1	-3.863811493E-2	-1.479117572E-2	-8.495950699E-2	9.449762236E-2
4.736089918E1	-3.792095184E-2	-2.369441092E-2	-1.100835800E-1	1.188184257E-1
4.736889781E1	-4.898691177E-2	-1.346255839E-2	-1.233739853E-1	1.334245039E-1
4.737689406E1	-6.916904449E-2	8.681669831E-3	-1.393942833E-1	1.558540802E-1
4.738488722E1	-6.499004364E-2	2.339768410E-2	-1.461396217E-1	1.616414131E-1
4.739288429E1	-6.245231628E-2	1.174657047E-2	-1.821684837E-1	1.929342639E-1
4.740088460E1	-4.749584198E-2	1.442345977E-2	-1.993722916E-1	2.054585161E-1
4.740888601E1	-4.168748856E-2	-1.960337162E-3	-1.833753586E-1	1.880643820E-1
4.741688671E1	-4.025077820E-2	-1.100838184E-2	-1.365652084E-1	1.427983395E-1
4.742488683E1	-1.907110214E-2	-3.028839827E-3	-1.045627594E-1	1.063308585E-1
4.743288785E1	9.885311127E-3	-9.591281414E-3	-7.059526443E-2	7.192637497E-2
4.744089089E1	1.298952103E-2	-1.849579811E-2	-4.895448685E-2	5.391997762E-2
4.744889433E1	2.149534225E-2	-4.692235589E-2	-6.202220917E-3	5.198292763E-2
4.745689355E1	1.356935501E-2	-2.539733052E-2	2.803802490E-3	2.893117871E-2
4.746489105E1	-2.981090546E-2	-1.634235680E-2	4.310131073E-3	3.426864368E-2
4.747289039E1	-6.364488602E-2	-1.458528638E-2	-1.809549332E-2	6.775580398E-2
4.748089121E1	-5.917263031E-2	-1.049619913E-2	1.217746735E-2	6.131770613E-2
4.748888988E1	-3.130626678E-2	-3.981098533E-3	4.285287857E-2	5.321936384E-2
4.749688711E1	-3.747844696E-2	4.876583815E-3	6.672906876E-2	7.668887581E-2
4.750488781E1	-4.213047028E-2	-3.021031618E-3	7.209014893E-2	8.355293370E-2
4.751288742E1	-4.747915268E-2	5.731672049E-3	8.275365829E-2	9.557871083E-2
4.752088703E1	-5.312490463E-2	3.380391002E-2	6.489515305E-2	9.042312046E-2
4.752888351E1	-2.826404572E-2	3.316348791E-2	4.030513763E-2	5.935635880E-2
4.753688277E1	-3.911018372E-3	3.262850642E-2	1.368713379E-2	3.559849895E-2
4.754488328E1	-4.277229309E-3	2.513954043E-2	9.174346924E-3	2.710091927E-2
4.755288218E1	6.742954254E-3	2.757692337E-2	1.225900650E-2	3.092308806E-2
4.756087761E1	3.660058975E-2	8.491158485E-3	1.557254791E-2	4.067194600E-2
4.756887359E1	4.953908920E-2	1.359322667E-2	7.025241852E-3	5.184834803E-2
4.757687195E1	2.166223526E-2	1.863098145E-2	-1.340913773E-2	3.156217484E-2
4.758487050E1	2.271175385E-2	6.816476583E-3	-3.877067566E-2	4.544725962E-2
4.759287074E1	2.404212952E-3	-4.839271307E-3	-7.385206223E-2	7.404948266E-2
4.760086796E1	-3.708887100E-2	1.548230648E-4	-6.581115723E-2	7.554281394E-2
4.760886507E1	-4.553461075E-2	-4.198402166E-3	-5.772113800E-2	7.363937214E-2
4.761686457E1	-4.208707809E-2	-1.263439655E-3	-5.436563492E-2	6.876438528E-2
4.762486628E1	-5.536508560E-2	-6.099492311E-4	-5.343294144E-2	7.694637075E-2
4.763286336E1	-5.416440964E-2	-1.198694110E-2	-3.582048416E-2	6.603466600E-2
4.764086324E1	-5.507755280E-2	-1.850683987E-2	-3.517484665E-2	6.792134996E-2
4.764886363E1	-5.116367340E-2	-1.155018806E-3	-5.131340027E-2	7.247151572E-2
4.765686210E1	-4.710054398E-2	-7.856920362E-3	-6.037521362E-2	7.697635261E-2
4.766486218E1	-3.807830811E-2	-2.193951607E-2	-6.476783752E-2	7.826987090E-2
4.767286207E1	-1.936197281E-2	-1.923426986E-2	-5.966901779E-2	6.561428817E-2
4.768086125E1	-2.619743347E-3	-1.670475304E-2	-7.642078400E-2	7.826907471E-2
4.768886359E1	9.780406952E-3	-9.603992105E-3	-1.126456261E-1	1.134765619E-1
4.769686425E1	3.207111359E-2	-1.702646911E-2	-1.227564812E-1	1.280141033E-1
4.770486246E1	-1.476955414E-2	-1.265220344E-2	-1.211118698E-1	1.226633727E-1
4.771286105E1	-3.731918335E-2	-8.421272039E-3	-1.268992424E-1	1.325407748E-1
4.772085972E1	-3.084802628E-2	-1.543432474E-3	-1.329069138E-1	1.364486373E-1
4.772885812E1	-5.000925064E-2	5.475133657E-3	-1.274600029E-1	1.370290282E-1
4.773685449E1	-5.943346024E-2	1.283998787E-2	-1.053810120E-1	1.216649463E-1
4.774484750E1	-6.388521194E-2	3.612115979E-3	-6.189203262E-2	8.902242071E-2
4.775284324E1	-3.708410263E-2	-3.126978874E-3	-3.286266327E-2	4.964839677E-2
4.776084054E1	-1.988935471E-2	-1.077651978E-4	-1.578760147E-2	2.539382610E-2
4.776883957E1	-1.699733734E-2	5.281880498E-3	2.279281616E-2	2.891920135E-2
4.777683722E1	-9.377956390E-3	8.233204484E-3	4.466152191E-2	4.637222511E-2
4.778483414E1	-2.822685242E-2	3.763586283E-3	4.029846191E-2	4.934456213E-2
4.779283101E1	-2.823877335E-2	-8.731335402E-4	2.584457397E-4	2.825345070E-2
4.780082757E1	-2.378702164E-2	3.936603665E-3	2.270841599E-2	3.312086055E-2
4.780882449E1	-2.713918686E-2	6.263881922E-3	2.406406403E-2	3.680829876E-2
4.781682371E1	-2.837467194E-2	2.301928401E-2	2.561903000E-2	4.462447918E-2
4.782482117E1	5.989074707E-3	8.773073554E-3	2.021455765E-2	2.283559012E-2
4.783281804E1	3.513669968E-2	8.881434798E-3	1.751518250E-2	4.025231877E-2
4.784081761E1	4.953241348E-2	6.800249219E-3	1.508855820E-2	5.222420859E-2
4.784881699E1	4.466104507E-2	-2.713635564E-3	2.951240540E-2	5.359995184E-2
4.785681750E1	3.249263763E-2	1.965314150E-3	1.768827438E-2	3.704738872E-2
4.786481664E1	1.333093643E-2	-7.709994912E-3	-1.582193375E-2	2.207920912E-2
4.787281453E1	-3.314018250E-3	-7.869645953E-3	-1.829433441E-2	2.018902464E-2
4.788081171E1	-4.604911804E-2	1.095348597E-2	-2.812147141E-2	5.505739988E-2
4.788880527E1	-7.202291489E-2	3.223112226E-2	-7.386493683E-2	1.080841080E-1
4.789679777E1	-9.077882767E-2	2.962334454E-2	-9.569454193E-2	1.351879560E-1
4.790479398E1	-1.047453880E-1	5.668327212E-3	-1.103482246E-1	1.522512953E-1
4.791279125E1	-1.023759842E-1	1.090496778E-3	-1.055483818E-1	1.470458848E-1
4.792078586E1	-6.911087036E-2	1.360400021E-2	-6.946802139E-2	9.893021389E-2
4.792878210E1	-3.828716278E-2	-2.451121807E-3	-3.335952759E-2	5.084066200E-2
4.793678222E1	-5.224704742E-3	-6.578579545E-3	7.651805878E-3	1.136333497E-2
4.794478269E1	-2.966403961E-3	3.466799855E-3	1.013040543E-2	1.111050709E-2
4.795278054E1	1.167869568E-2	-3.640756011E-3	2.743244171E-3	1.253684273E-2
4.796077855E1	-6.762027740E-3	-1.602634788E-2	-3.846120834E-2	4.221176841E-2
4.796877613E1	-2.720642090E-2	-2.379626036E-2	-6.078910828E-2	7.072317180E-2
4.797677652E1	-4.745912552E-2	-2.454926074E-2	-6.888723373E-2	8.718076490E-2
4.798477711E1	-6.739854813E-2	-1.804222167E-2	-7.002830505E-2	9.885367753E-2
4.799277609E1	-5.837726593E-2	-1.154598594E-2	-6.175994873E-2	8.576424801E-2
4.800077902E1	-5.630970001E-2	-1.910831034E-2	-6.084775925E-2	8.507854985E-2
4.800878019E1	-4.708242416E-2	-3.605543077E-2	-8.865499496E-2	1.066604748E-1
4.801678265E1	-1.390933990E-2	-5.514307320E-2	-6.379890442E-2	8.546653417E-2
4.802478347E1	1.645278931E-2	-5.499416590E-2	-2.906703949E-2	6.434240704E-2
4.803278187E1	1.791381836E-2	-5.479915440E-2	1.057481766E-2	5.861466523E-2
4.804078285E1	1.455688477E-2	-2.852094173E-2	2.390956879E-2	3.996266371E-2
4.804878293E1	2.320098877E-2	-2.417713404E-2	-1.070976257E-3	3.352561230E-2
4.805678671E1	2.714252472E-2	1.654922962E-3	-4.287147522E-2	5.076828543E-2
4.806478890E1	-4.800319672E-3	1.523302495E-2	-6.552886963E-2	6.744717098E-2
4.807278859E1	-2.739477158E-2	2.875234187E-2	-4.731845856E-2	6.177545785E-2
4.808078754E1	-2.892732620E-2	2.578873932E-2	-4.792070389E-2	6.162988835E-2
4.808878746E1	-2.358770370E-2	1.837196946E-2	-6.985855103E-2	7.598767123E-2
4.809678746E1	-1.136922836E-2	1.102717221E-2	-3.890562057E-2	4.200601377E-2
4.810478414E1	-1.399087906E-2	-2.965420485E-3	-4.467964172E-4	1.430867019E-2
4.811278375E1	-1.873970032E-4	4.724174738E-3	3.585433960E-2	3.616471502E-2
4.812078480E1	-5.663871765E-3	7.665991783E-3	4.830217361E-2	4.923359472E-2
4.812878710E1	-3.961086273E-3	-1.378521323E-3	2.963066101E-2	2.992601874E-2
4.813678871E1	-2.225875854E-3	3.637030721E-3	1.333761215E-2	1.400265738E-2
4.814478886E1	-7.675170898E-3	6.292656064E-3	-1.013612747E-2	1.418614989E-2
4.815278488E1	-2.996778488E-2	1.856990159E-2	-3.834056854E-2	5.208558891E-2
4.816078125E1	-4.013729095E-2	1.886069775E-2	-6.425905228E-2	7.807658960E-2
4.816877781E1	-1.687240601E-2	1.937991381E-2	-8.294153214E-2	8.683062188E-2
4.817677472E1	-1.972579956E-2	1.511603594E-2	-7.544422150E-2	7.943193481E-2
4.818477257E1	-2.236366272E-2	2.785824239E-2	-9.205102921E-2	9.874009853E-2
4.819277070E1	-1.055097580E-2	3.350669146E-2	-9.435749054E-2	1.006844451E-1
4.820076656E1	-3.150939941E-3	4.146414995E-2	-9.214401245E-2	1.010926465E-1
4.820876726E1	-2.578735352E-3	4.230637848E-2	-1.189184189E-1	1.262460688E-1
4.821676781E1	-1.830101013E-3	2.882789075E-2	-1.075134277E-1	1.113262489E-1
4.822477125E1	3.865242004E-3	5.924716592E-3	-7.946681976E-2	7.978106170E-2
4.823277285E1	7.475376129E-3	1.651668549E-2	-3.727817535E-2	4.145291914E-2
4.824077386E1	-1.726913452E-2	1.270925999E-2	-3.605842590E-2	4.195185783E-2
4.824877402E1	-2.508115768E-2	-3.137871623E-3	-3.256607056E-2	4.122450316E-2
4.825677609E1	-2.815628052E-2	-2.147533000E-2	-3.042221069E-4	3.541268815E-2
4.826477707E1	-3.362560272E-2	-3.026670218E-2	3.196048737E-2	5.539158033E-2
4.827277722E1	-3.896713257E-2	-3.205569088E-2	2.343797684E-2	5.563581128E-2
4.828077871E1	-3.960800171E-2	-4.868738353E-2	2.457046509E-2	6.740150495E-2
4.828877879E1	-4.040527344E-2	-4.408274591E-2	3.779554367E-2	7.074162657E-2
4.829677996E1	-5.342531204E-2	-4.196092486E-2	4.402065277E-2	8.094937339E-2
4.830478007E1	-5.696296692E-2	-1.144894958E-2	2.159452438E-2	6.198533318E-2
4.831278254E1	-3.887653351E-2	4.397585988E-3	-8.059978485E-3	3.994604953E-2
4.832078496E1	-2.805852890E-2	-1.346305013E-3	-3.046894073E-2	4.144212749E-2
4.832878625E1	-1.046562195E-2	-1.172550023E-2	-5.498361588E-2	5.718579031E-2
4.833678863E1	-2.539157867E-3	4.415988922E-3	-4.831600189E-2	4.858378659E-2
4.834479527E1	4.472732544E-4	3.019516170E-2	-1.520395279E-2	3.380988057E-2
4.835279640E1	-3.782272339E-3	3.232128918E-2	-4.911518097E-2	5.891750436E-2
4.836079476E1	6.318092346E-3	2.235409617E-2	-3.750658035E-2	4.411765493E-2
4.836879402E1	-5.154609680E-4	1.522094011E-2	-3.775835037E-2	4.071407301E-2
4.837679484E1	-3.948211670E-4	3.266602755E-3	-2.587461472E-2	2.608298802E-2
4.838479535E1	-1.964426041E-2	8.293271065E-3	-6.659507751E-3	2.233885304E-2
4.839279347E1	-4.399681091E-2	2.298049629E-2	2.953815460E-2	5.776093106E-2
4.840079308E1	-6.118202209E-2	1.848936081E-2	4.180669785E-2	7.637340031E-2
4.840879273E1	-6.176662445E-2	9.237781167E-3	1.108932495E-2	6.343047867E-2
4.841679140E1	-5.512428284E-2	7.311999798E-3	-1.247978210E-2	5.699032252E-2
4.842479343E1	-2.960586548E-2	1.015350223E-2	-1.909065247E-2	3.666134053E-2
4.843279664E1	-2.592277527E-2	5.855515599E-3	-2.789068222E-2	3.852489449E-2
4.844079882E1	-3.222465515E-3	-5.581378937E-3	-2.941083908E-2	3.010869526E-2
4.844880101E1	2.183675766E-2	2.084270120E-3	-3.329801559E-2	3.987412707E-2
4.845679910E1	1.111364365E-2	2.503365278E-3	-5.882453918E-2	5.991749597E-2
4.846480050E1	-2.351093292E-2	1.003777981E-2	-7.480144501E-2	7.904920724E-2
4.847280261E1	-5.311107635E-2	-4.031151533E-3	-8.615636826E-2	1.012914429E-1
4.848080582E1	-4.398059845E-2	-5.928367376E-3	-1.121873856E-1	1.206459616E-1
4.848880461E1	-3.469371796E-2	-2.203494310E-2	-1.024222374E-1	1.103608060E-1
4.849680558E1	-3.695487976E-2	-1.147137582E-2	-1.025466919E-1	1.096041953E-1
