"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.560347433E2	-1.060213894E-2	7.605373859E-3	2.152252197E-2	2.516875074E-2
1.560427465E2	-1.535173506E-2	2.990573645E-3	1.912307739E-2	2.470448115E-2
1.560507509E2	-1.057215035E-2	1.015299559E-2	1.433467865E-2	2.050211439E-2
1.560587559E2	-1.053887606E-2	1.252755523E-2	1.672935486E-2	2.340681231E-2
1.560667576E2	-1.040885597E-2	2.979934216E-3	1.433277130E-2	1.796253389E-2
1.560747595E2	-1.042841375E-2	-4.119217396E-3	1.911830902E-2	2.216369791E-2
1.560827626E2	1.522228122E-3	3.097981215E-3	2.869510651E-2	2.890196885E-2
1.560907608E2	-8.080117404E-3	1.749658585E-2	2.869415283E-2	3.456549176E-2
1.560987605E2	-1.045203209E-2	7.726848125E-4	2.390480042E-2	2.610136969E-2
1.561067600E2	-1.522073895E-2	-1.725465059E-3	2.869606018E-2	3.252863344E-2
1.561147595E2	-1.309180260E-2	3.245949745E-3	2.356529236E-3	1.369250580E-2
1.561227585E2	-1.067365706E-2	7.958114147E-4	1.911830902E-2	2.191050001E-2
1.561307624E2	-1.309050620E-2	5.575597286E-3	3.108978271E-2	3.419098166E-2
1.561387626E2	-1.057262719E-2	3.219932318E-3	1.672267914E-2	2.004485987E-2
1.561467613E2	-1.118734479E-3	7.951796055E-3	2.151393890E-2	2.296371474E-2
1.561547599E2	-8.325695992E-3	1.277559996E-2	2.630138397E-2	3.040223621E-2
1.561627577E2	-3.471896052E-3	5.630910397E-3	2.869319916E-2	2.944589771E-2
1.561707572E2	-8.192442358E-3	8.321702480E-4	1.911640167E-2	2.081454857E-2
1.561787568E2	-5.846142769E-3	8.321404457E-4	1.672267914E-2	1.773465084E-2
1.561867545E2	-1.066102087E-2	8.051782846E-3	1.672267914E-2	2.140412509E-2
1.561947537E2	-5.953505635E-3	1.278316975E-2	2.869510651E-2	3.197284466E-2
1.562027515E2	-1.306719333E-2	3.146797419E-3	1.433086395E-2	1.964758349E-2
1.562107461E2	-1.069734991E-2	5.576282740E-3	1.672458649E-2	2.062134858E-2
1.562187421E2	-1.063754410E-2	3.223955631E-3	1.672267914E-2	2.007982151E-2
1.562267377E2	-2.252461761E-2	3.161519766E-3	1.672458649E-2	2.823234668E-2
1.562347391E2	-1.774340123E-2	8.017718792E-4	9.539604187E-3	2.016122946E-2
1.562427373E2	-8.237153292E-3	5.533456802E-3	1.911926270E-2	2.154103165E-2
1.562507391E2	-1.547553390E-2	-1.611918211E-3	9.541511536E-3	1.825187312E-2
1.562587417E2	-3.382459283E-3	-1.762151718E-3	1.193904877E-2	1.253343907E-2
1.562667450E2	-1.297900081E-2	1.259350777E-2	1.672840118E-2	2.463514372E-2
1.562747464E2	-8.114956319E-3	-6.758302450E-3	1.673316956E-2	1.978701927E-2
1.562827466E2	-1.531062275E-2	9.944140911E-3	1.434040070E-2	2.321525791E-2
1.562907446E2	-1.537523419E-2	2.801746130E-3	1.912879944E-2	2.470138813E-2
1.562987437E2	-1.314270496E-2	2.890616655E-3	1.912784576E-2	2.338719397E-2
1.563067414E2	-6.082862616E-3	-1.901209354E-3	1.434135437E-2	1.569363756E-2
1.563147385E2	-2.036054432E-2	4.390180111E-4	9.552955627E-3	2.249452074E-2
1.563227364E2	-1.557146013E-2	7.611572742E-3	1.434135437E-2	2.249624091E-2
1.563307346E2	-1.308981329E-2	4.223883152E-4	4.067802429E-2	4.273433379E-2
1.563387346E2	-3.578484058E-3	2.810686827E-3	2.152442932E-2	2.200014923E-2
1.563467341E2	-5.894735456E-3	5.245566368E-3	1.194667816E-2	1.431736679E-2
1.563547338E2	-5.919739604E-3	7.633149624E-3	9.552001953E-3	1.358488246E-2
1.563627321E2	-2.029673010E-2	5.133122206E-3	1.913166046E-2	2.836065282E-2
1.563707341E2	-2.039987594E-2	1.239758730E-2	1.673698425E-2	2.915444651E-2
1.563787348E2	-3.804273903E-3	1.238480210E-2	4.768371582E-3	1.380554927E-2
1.563867320E2	-1.583565772E-2	5.186915398E-3	9.557723999E-3	1.920995145E-2
1.563947286E2	-1.344627887E-2	1.727768779E-2	1.194858551E-2	2.494172421E-2
1.564027269E2	-1.340029389E-2	1.241409779E-2	1.913261414E-2	2.645249750E-2
1.564107291E2	-1.321738213E-2	5.304485559E-3	-2.420425415E-3	1.444628730E-2
1.564187353E2	-8.484974504E-3	1.006814837E-2	1.194763184E-2	1.777943504E-2
1.564267400E2	-1.316115260E-3	1.238879561E-2	2.152633667E-2	2.487162211E-2
1.564347441E2	-1.550265402E-2	1.226618886E-2	9.556770325E-3	2.195731153E-2
1.564427473E2	-1.077887416E-2	2.746582031E-4	4.769325256E-3	1.179008179E-2
1.564507483E2	-1.308217645E-2	7.382303476E-3	2.871227264E-2	3.240426431E-2
1.564587509E2	-1.773492992E-2	9.656369686E-3	1.674365997E-2	2.623210560E-2
1.564667550E2	-8.209921420E-3	-3.933906555E-5	2.632427216E-2	2.757483748E-2
1.564747584E2	-1.061256230E-2	6.931275129E-3	1.914691925E-2	2.296243825E-2
1.564827625E2	-1.771175861E-2	1.653474569E-2	2.393341064E-2	3.405748601E-2
1.564907658E2	-5.709320307E-3	-7.326394320E-3	4.777908325E-3	1.044513284E-2
1.564987670E2	-8.170828223E-3	7.167845964E-3	1.195812225E-2	1.615973816E-2
1.565067657E2	-1.053677499E-2	2.050399780E-5	2.392673492E-2	2.614407565E-2
1.565147670E2	-1.064856350E-2	1.436838508E-2	1.435184479E-2	2.293071833E-2
1.565227687E2	-5.833402276E-3	7.170200348E-3	1.914119720E-2	2.125619405E-2
1.565307725E2	-8.155487478E-3	7.155567408E-3	1.914024353E-2	2.200143276E-2
1.565387764E2	-1.540428400E-2	4.697620869E-3	2.153778076E-2	2.689304013E-2
1.565467782E2	-5.754545331E-3	2.386033535E-3	1.195716858E-2	1.348264916E-2
1.565547816E2	-1.290751249E-2	7.302284241E-3	2.631855011E-2	3.020915943E-2
1.565627830E2	-2.723724395E-2	7.238358259E-3	2.392578125E-2	3.696896397E-2
1.565707834E2	-1.269141585E-2	9.757578373E-3	7.161140442E-3	1.753751135E-2
1.565787855E2	-7.826216519E-3	5.050271749E-3	2.631092072E-2	2.791092006E-2
1.565867878E2	-1.741401106E-2	3.419816494E-4	1.673221588E-2	2.415226244E-2
1.565947930E2	-7.804639637E-3	7.557094097E-3	1.194190979E-2	1.614407881E-2
1.566027934E2	-1.490205526E-2	4.553496838E-4	1.672744751E-2	2.240727772E-2
1.566107923E2	-1.730379462E-2	2.835154533E-3	1.193904877E-2	2.121321039E-2
1.566187950E2	-1.262176782E-2	7.609486580E-3	1.194095612E-2	1.896838796E-2
1.566268009E2	-1.009427011E-2	5.152851343E-3	1.433467865E-2	1.827372918E-2
1.566348031E2	-1.010798663E-2	9.925961494E-3	1.194190979E-2	1.852850007E-2
1.566428025E2	-7.684163749E-3	9.815037251E-3	1.194477081E-2	1.726438179E-2
1.566508023E2	-2.445423603E-2	2.665311098E-3	2.391433716E-2	3.430756571E-2
1.566588033E2	-1.010245085E-2	-4.432827234E-3	1.194095612E-2	1.625718006E-2
1.566668049E2	-6.432756782E-4	9.777873755E-3	9.552955627E-3	1.368501297E-2
1.566748075E2	-1.253610849E-2	1.904368401E-4	1.194667816E-2	1.731800801E-2
1.566828104E2	-1.255556941E-2	9.803742170E-3	3.109931946E-2	3.494171367E-2
1.566908120E2	-1.257622987E-2	5.195856094E-3	1.672935486E-2	2.156454943E-2
1.566988145E2	-1.248710603E-2	1.245418191E-2	2.151489258E-2	2.781950874E-2
1.567068155E2	-1.000930369E-2	1.004084945E-2	1.672554016E-2	2.192597801E-2
1.567148154E2	-4.054903984E-4	7.773011923E-3	2.390384674E-2	2.513917313E-2
1.567228152E2	-2.923667431E-3	-4.113286734E-3	7.143974304E-3	8.746618081E-3
1.567308131E2	-7.546290755E-3	1.267892122E-2	1.192951202E-2	1.897405609E-2
1.567388148E2	-1.246166229E-2	5.533307791E-3	7.141113281E-3	1.539175172E-2
1.567468158E2	-1.239411533E-2	3.127843142E-3	2.390003204E-2	2.710367188E-2
1.567548199E2	-1.003333181E-2	-4.108816385E-3	2.353668213E-3	1.109458757E-2
1.567628239E2	-1.006045938E-2	-6.509184837E-3	2.390193939E-2	2.673733414E-2
1.567708276E2	-5.349792540E-3	7.165968418E-4	9.536743164E-3	1.095825084E-2
1.567788308E2	-1.256090403E-2	3.154069185E-3	2.629566193E-2	2.931187982E-2
1.567868330E2	-7.942222059E-3	5.493849516E-3	1.193428040E-2	1.535214390E-2
1.567948370E2	-1.026912779E-2	3.093928099E-3	9.539604187E-3	1.435379478E-2
1.568028398E2	-1.030025631E-2	6.958246231E-4	1.193428040E-2	1.577993981E-2
1.568108407E2	-1.765150577E-2	7.872432470E-3	1.672458649E-2	2.555900315E-2
1.568188424E2	-5.656108260E-3	3.124386072E-3	1.193523407E-2	1.357214652E-2
1.568268454E2	-1.760080457E-2	-4.015237093E-3	1.911640167E-2	2.629348328E-2
1.568348469E2	-8.000366390E-3	9.134113789E-4	3.347682953E-2	3.443164675E-2
1.568428517E2	-1.027265936E-2	5.743801594E-3	2.389717102E-2	2.663819757E-2
1.568508541E2	-1.279539615E-2	8.277773857E-3	1.910686493E-2	2.444004890E-2
1.568588578E2	-1.294892281E-2	8.265078068E-3	9.531974792E-3	1.807884567E-2
1.568668627E2	-5.794882774E-3	-3.662705421E-3	2.868461609E-2	2.949242746E-2
1.568748701E2	-1.525266469E-2	6.003439426E-3	2.149868011E-2	2.703476117E-2
1.568828749E2	-2.006296813E-2	1.304715872E-3	1.431274414E-2	2.467953846E-2
1.568908774E2	-1.302700490E-2	-5.884110928E-3	1.431465149E-2	2.022955425E-2
1.568988798E2	-5.867600441E-3	1.077389717E-2	1.192378998E-2	1.710796197E-2
1.569068816E2	-8.231222630E-3	1.066815853E-2	1.192760468E-2	1.799528788E-2
1.569148882E2	-1.074102521E-2	3.476738930E-3	1.911067963E-2	2.219629275E-2
1.569228909E2	-1.559181511E-2	3.419220448E-3	1.911354065E-2	2.490227305E-2
1.569308917E2	-1.545945555E-2	-1.233935356E-3	1.431941986E-2	2.110836677E-2
1.569388949E2	-5.752883852E-3	1.104712486E-3	9.531021118E-3	1.118733328E-2
1.569468984E2	-1.764716953E-2	3.588408232E-3	2.149963379E-2	2.804520492E-2
1.569549065E2	-1.048425585E-2	8.416444063E-3	-5.054473877E-5	1.344465344E-2
1.569629126E2	-5.669727921E-3	-1.167386770E-3	2.628612518E-2	2.691596150E-2
1.569709166E2	-1.033738256E-2	1.172989607E-3	9.526252747E-3	1.410627074E-2
1.569789206E2	-1.275575161E-2	-1.273095608E-3	1.671123505E-2	2.106170336E-2
1.569869221E2	-1.028992236E-2	3.558814526E-3	2.149772644E-2	2.409771576E-2
1.569949212E2	-5.570553243E-3	1.307883859E-2	7.135391235E-3	1.590600171E-2
1.570029194E2	-1.976469159E-2	-1.245349646E-3	2.149677277E-2	2.922849926E-2
1.570109187E2	-3.029808402E-3	3.441333771E-3	3.107643127E-2	3.141284925E-2
1.570189181E2	-1.272930205E-2	1.549991965E-2	1.910495758E-2	2.769985639E-2
1.570269207E2	-1.026581973E-2	1.079410315E-3	1.910495758E-2	2.171523855E-2
1.570349220E2	-1.038608700E-2	8.300662041E-3	1.910495758E-2	2.327597898E-2
1.570429255E2	-1.274763048E-2	1.307332516E-2	1.910591125E-2	2.642820006E-2
1.570509258E2	-1.745533943E-2	5.875855684E-3	1.431655884E-2	2.332763193E-2
1.570589241E2	-1.268032938E-2	1.169562340E-3	2.149772644E-2	2.498621363E-2
1.570669257E2	-1.512800157E-2	8.286744356E-3	1.671218872E-2	2.401715669E-2
1.570749276E2	-1.278863102E-2	3.578186035E-3	1.910400391E-2	2.326618714E-2
1.570829290E2	-1.030617952E-2	1.169562340E-3	1.431465149E-2	1.767751283E-2
1.570909333E2	-1.266153902E-2	5.943745375E-3	1.910305023E-2	2.367634278E-2
1.570989354E2	-1.018701494E-2	5.788266659E-3	2.389431000E-2	2.661235342E-2
1.571069353E2	-1.025745273E-2	9.914040565E-4	1.192569733E-2	1.576136019E-2
1.571149351E2	-1.500874758E-2	3.421872854E-3	3.347110748E-2	3.684137285E-2
1.571229350E2	-7.933624089E-3	-1.375794411E-3	1.910781860E-2	2.073508942E-2
1.571309351E2	6.596103311E-3	1.298001409E-2	2.150058746E-2	2.596660559E-2
1.571389368E2	-7.896825671E-3	8.231550455E-3	7.135391235E-3	1.345481649E-2
1.571469374E2	-8.113272488E-3	1.061236858E-2	2.868556976E-2	3.164347437E-2
1.571549376E2	-1.757617295E-2	1.313889027E-2	1.910495758E-2	2.909556147E-2
1.571629372E2	-1.294726133E-2	1.302161813E-2	1.432037354E-2	2.328663163E-2
1.571709376E2	-1.291191578E-2	-1.362532377E-3	1.910972595E-2	2.310315324E-2
1.571789411E2	-5.747810006E-3	5.755871534E-3	1.192951202E-2	1.443885848E-2
1.571869436E2	-1.294587553E-2	3.345400095E-3	1.432323456E-2	1.959444929E-2
1.571949464E2	-8.082479239E-3	1.529911160E-2	1.192951202E-2	2.101672057E-2
1.572029445E2	-8.058331907E-3	9.197294712E-4	1.911163330E-2	2.076143403E-2
1.572109490E2	-1.052315533E-2	3.205180168E-3	1.672172546E-2	2.001564589E-2
1.572189530E2	-1.528697461E-2	1.032650471E-2	1.672363281E-2	2.489996359E-2
1.572269611E2	-1.769804955E-2	7.916510105E-3	2.390670776E-2	3.078023337E-2
1.572349642E2	-3.298155963E-3	7.167160511E-4	9.541511536E-3	1.012086741E-2
1.572429671E2	-5.519606173E-3	3.192216158E-3	1.193141937E-2	1.352830605E-2
1.572509690E2	-1.032451540E-2	8.106857538E-3	7.140159607E-3	1.494318027E-2
1.572589703E2	-1.270209998E-2	9.163618088E-4	1.192855835E-2	1.744917096E-2
1.572669742E2	-1.268285513E-2	8.137494326E-3	2.150344849E-2	2.625779741E-2
1.572749753E2	-1.504921168E-2	5.682587624E-3	2.389907837E-2	2.880861887E-2
1.572829739E2	-1.037996262E-2	3.277748823E-3	9.534835815E-3	1.447067225E-2
1.572909743E2	-3.321252763E-3	7.796585560E-4	9.539604187E-3	1.013127018E-2
1.572989782E2	-1.521729678E-2	7.950752974E-3	9.539604187E-3	1.964140123E-2
1.573069796E2	-3.134697676E-3	3.059595823E-3	9.541511536E-3	1.049894750E-2
1.573149784E2	-1.278864592E-2	5.350202322E-3	2.869796753E-2	3.187079337E-2
1.573229815E2	-7.982484996E-3	-1.838415861E-3	1.433277130E-2	1.650842733E-2
1.573309844E2	-1.034953445E-2	4.042387009E-4	1.912593842E-2	2.175035155E-2
1.573389874E2	-1.730774343E-2	1.236334443E-2	2.151775360E-2	3.025597442E-2
1.573469887E2	-1.492845267E-2	2.919137478E-3	1.911926270E-2	2.443207459E-2
1.573549869E2	-1.973167062E-2	5.350470543E-3	9.541511536E-3	2.256117911E-2
1.573629826E2	-1.007395983E-2	5.434453487E-3	1.193332672E-2	1.653548421E-2
1.573709799E2	-1.253326982E-2	1.040145755E-2	9.533882141E-3	1.887241586E-2
1.573789789E2	-1.004670560E-2	2.244082093E-2	1.431941986E-2	2.845298794E-2
1.573869764E2	-1.015821099E-2	-1.565814018E-3	1.671695709E-2	1.962390579E-2
1.573949757E2	-1.003306359E-2	1.517504454E-2	1.192760468E-2	2.175343869E-2
1.574029722E2	-7.661007345E-3	5.581676960E-3	1.432228088E-2	1.717480367E-2
1.574109737E2	-1.471427828E-2	1.049175858E-2	1.671218872E-2	2.461471583E-2
1.574189766E2	-9.792231023E-3	8.072227240E-3	2.149963379E-2	2.496563426E-2
1.574269759E2	-4.969388247E-3	1.537078619E-2	2.149486542E-2	2.688838275E-2
1.574349754E2	-2.652116120E-3	-3.797441721E-3	2.342224121E-3	5.190404355E-3
1.574429735E2	-1.468834281E-2	5.616277456E-3	1.192569733E-2	1.973606454E-2
1.574509713E2	-7.578305900E-3	7.667541504E-4	1.432228088E-2	1.622178665E-2
1.574589706E2	-5.208998919E-3	5.541473627E-3	2.150535583E-2	2.281056618E-2
1.574669691E2	-1.213142276E-2	7.731825113E-3	7.143020630E-3	1.606160893E-2
1.574749672E2	-2.402585000E-2	5.419135094E-3	9.533882141E-3	2.641028970E-2
1.574829643E2	-1.432093978E-2	7.892757654E-3	1.910591125E-2	2.514797774E-2
1.574909624E2	1.978874207E-5	8.414685726E-4	2.628612518E-2	2.629959768E-2
1.574989636E2	-1.671352237E-2	8.106291294E-3	-5.340576172E-5	1.857570028E-2
1.575069632E2	-1.184874028E-2	7.947742939E-3	2.389240265E-2	2.782815424E-2
1.575149619E2	-9.616516531E-3	7.931858301E-3	1.671314240E-2	2.084996151E-2
1.575229603E2	8.019804955E-5	-4.050731659E-3	1.910591125E-2	1.953076301E-2
1.575309554E2	-1.430642605E-2	7.859557867E-3	9.531021118E-3	1.890203269E-2
1.575389513E2	-1.194395870E-2	-1.818954945E-3	9.533882141E-3	1.539031043E-2
1.575469483E2	-4.742518067E-3	2.962142229E-3	2.150535583E-2	2.222039815E-2
1.575549454E2	-1.907458156E-2	5.248993635E-3	2.150821686E-2	2.922319265E-2
1.575629432E2	-1.440466940E-2	7.634073496E-3	1.193237305E-2	2.020284894E-2
1.575709423E2	-1.925501227E-2	7.621884346E-3	1.193332672E-2	2.390089758E-2
1.575789416E2	-9.599551558E-3	7.800638676E-3	2.150440216E-2	2.480807663E-2
1.575869426E2	-4.641011357E-3	7.787734270E-3	7.137298584E-3	1.153814641E-2
1.575949425E2	-9.498387575E-3	2.939313650E-3	2.150535583E-2	2.369259928E-2
1.576029406E2	-1.430709660E-2	4.869401455E-4	1.671886444E-2	2.201023744E-2
1.576109389E2	-7.196649909E-3	5.218416452E-3	2.629852295E-2	2.776033050E-2
1.576189416E2	-9.566299617E-3	7.697701454E-3	1.432323456E-2	1.886594138E-2
1.576269417E2	-7.147811353E-3	5.388140678E-3	2.389812469E-2	2.551947552E-2
1.576349434E2	-1.190484315E-2	1.011285186E-2	1.432323456E-2	2.119316190E-2
1.576429413E2	-9.675875306E-3	1.488518715E-2	1.432514191E-2	2.281230041E-2
1.576509397E2	-9.501330554E-3	5.032420158E-4	1.192951202E-2	1.525915437E-2
1.576589413E2	-1.196762174E-2	5.279153585E-3	9.536743164E-3	1.618773928E-2
1.576669435E2	-1.902761310E-2	5.123138428E-3	1.911640167E-2	2.745420588E-2
1.576749446E2	-4.728421569E-3	-2.071350813E-3	4.752159119E-3	7.016514876E-3
1.576829448E2	-2.175740898E-3	2.758592367E-3	2.150917053E-2	2.179422165E-2
1.576909458E2	-4.569947720E-3	-2.029806376E-3	1.672077179E-2	1.745247104E-2
1.576989465E2	-1.407284290E-2	7.632523775E-3	1.671695709E-2	2.314642479E-2
1.577069453E2	-9.257964790E-3	1.006177068E-2	9.531974792E-3	1.666756385E-2
1.577149426E2	-2.206310630E-3	1.010206342E-2	4.745483398E-3	1.137713077E-2
1.577229395E2	-1.646373421E-2	4.716515541E-4	2.350807190E-3	1.663740646E-2
1.577309378E2	-2.177096903E-3	1.238417625E-2	3.108406067E-2	3.353097672E-2
1.577389378E2	-9.388498962E-3	2.701222897E-3	1.911640167E-2	2.146805373E-2
1.577469366E2	-2.138723433E-2	-4.488438368E-3	4.751205444E-3	2.236367198E-2
1.577549367E2	-1.412808895E-2	9.912997484E-3	2.390289307E-2	2.948251539E-2
1.577629370E2	-9.454511106E-3	1.004275680E-2	7.142066956E-3	1.553234898E-2
1.577709371E2	-4.785180092E-3	9.933173656E-3	7.145881653E-3	1.313885505E-2
1.577789347E2	-1.189691573E-2	-1.952439547E-3	2.390193939E-2	2.677034424E-2
1.577869335E2	-7.039479911E-3	7.613390684E-3	1.671981812E-2	1.967410260E-2
1.577949340E2	1.609995961E-4	2.815544605E-3	2.390193939E-2	2.406773606E-2
1.578029307E2	-1.662082225E-2	5.149692297E-3	4.750251770E-3	1.803707168E-2
1.578109296E2	-7.078938186E-3	5.238831043E-3	1.432514191E-2	1.681565958E-2
1.578189284E2	-1.677510142E-2	5.179911852E-3	-3.719329834E-5	1.755667673E-2
1.578269265E2	-7.321715355E-3	7.468432188E-3	1.912117004E-2	2.179458967E-2
1.578349260E2	-9.742006660E-3	1.229199767E-2	1.672649384E-2	2.292979495E-2
1.578429271E2	-5.021750927E-3	5.045175552E-3	1.433467865E-2	1.600483648E-2
1.578509301E2	-9.840905666E-3	7.237583399E-3	1.673507690E-2	2.071928659E-2
1.578589343E2	-2.652639896E-2	9.761810303E-3	7.153511047E-3	2.915674026E-2
1.578669384E2	-2.694889903E-3	2.418309450E-3	1.194763184E-2	1.248425243E-2
1.578749403E2	-1.238685846E-2	7.096379995E-3	1.434612274E-2	2.023867855E-2
1.578829396E2	-1.249916106E-2	-7.231682539E-3	7.164955139E-3	1.612026184E-2
1.578909381E2	-1.012937725E-2	1.191180944E-2	2.631855011E-2	3.061309471E-2
1.578989368E2	-7.854871452E-3	9.553551674E-3	2.153110504E-2	2.483058274E-2
1.579069355E2	-1.031921804E-2	1.358985901E-5	7.165908813E-3	1.256330748E-2
1.579149341E2	-5.647510290E-3	2.491921186E-3	9.558677673E-3	1.137859229E-2
1.579229335E2	-1.275821775E-2	-2.304285765E-3	1.195240021E-2	1.763353974E-2
1.579309343E2	-1.507900655E-2	2.619862556E-3	1.434135437E-2	2.097414035E-2
1.579389351E2	-1.026639342E-2	2.612739801E-3	7.159233093E-3	1.278592436E-2
1.579469364E2	-1.018945873E-2	7.534265518E-3	1.673126221E-2	2.098869603E-2
1.579549391E2	-2.695519477E-2	9.818315506E-3	1.912784576E-2	3.447979594E-2
1.579629409E2	-1.747407019E-2	5.109369755E-3	4.761695862E-3	1.881814379E-2
1.579709427E2	-1.273425668E-2	4.504919052E-4	2.151870728E-2	2.500837858E-2
1.579789482E2	-1.020703465E-2	2.881795168E-3	2.869796753E-2	3.059512445E-2
1.579869518E2	-2.999670804E-3	1.240041852E-2	1.433467865E-2	1.918987797E-2
1.579949526E2	-1.737489551E-2	9.941756725E-3	9.547233582E-3	2.217825940E-2
1.580029537E2	-1.493283361E-2	7.574200630E-3	1.672935486E-2	2.366916452E-2
1.580109572E2	-1.484625041E-2	2.770245075E-3	2.151775360E-2	2.628876431E-2
1.580189585E2	-2.841502428E-3	4.584789276E-4	9.542465210E-3	9.967094926E-3
1.580269570E2	-7.745370269E-3	5.235195160E-3	4.755973816E-3	1.048891395E-2
1.580349588E2	-3.029227257E-3	2.783089876E-3	9.547233582E-3	1.039574317E-2
1.580429626E2	-7.785961032E-3	-2.016395330E-3	1.433563232E-2	1.643768212E-2
1.580509633E2	-1.509747654E-2	7.507324219E-3	9.550094604E-3	1.937777133E-2
1.580589610E2	-7.993571460E-3	9.941816330E-3	1.912689209E-2	2.299075679E-2
1.580669610E2	-1.055437326E-2	1.237076521E-2	9.551048279E-3	1.885876852E-2
1.580749616E2	-3.404103220E-3	7.572501898E-3	4.763603210E-3	9.571970501E-3
1.580829607E2	-5.924381316E-3	1.000261307E-2	9.552001953E-3	1.504630531E-2
1.580909593E2	-6.000317633E-3	5.248427391E-3	3.110027313E-2	3.210571274E-2
1.580989585E2	-5.933813751E-3	7.677257061E-3	1.673316956E-2	1.934294148E-2
1.581069556E2	-1.309466362E-2	2.875387669E-3	1.912784576E-2	2.335835082E-2
1.581149525E2	-2.024915814E-2	3.724694252E-4	1.912975311E-2	2.785883331E-2
1.581229519E2	-5.955822766E-3	7.495194674E-3	3.349876404E-2	3.483987601E-2
1.581309505E2	-1.794461906E-2	-2.044737339E-3	1.673793793E-2	2.462415217E-2
1.581389495E2	-1.556419581E-2	5.125731230E-3	2.392101288E-2	2.899538186E-2
1.581469444E2	3.659360111E-3	1.459449530E-2	1.434612274E-2	2.078945519E-2
1.581549456E2	-8.243359625E-3	-2.030998468E-3	7.159233093E-3	1.110551895E-2
1.581629469E2	-1.310478151E-2	7.534921169E-3	2.152633667E-2	2.630386865E-2
1.581709415E2	-1.312617213E-2	-4.444897175E-3	9.554862976E-3	1.683297098E-2
1.581789406E2	-1.783338934E-2	1.469442248E-2	2.392005920E-2	3.325845847E-2
1.581869400E2	-1.011289656E-3	5.062758923E-3	1.913166046E-2	1.981602046E-2
1.581949416E2	-8.177436888E-3	9.794294834E-3	1.673984528E-2	2.104806654E-2
1.582029408E2	1.412972808E-3	4.997402430E-3	1.673984528E-2	1.752692052E-2
1.582109381E2	-1.518376172E-2	2.497524023E-3	1.434612274E-2	2.103795341E-2
1.582189368E2	-1.037833840E-2	1.201614738E-2	2.392482758E-2	2.871402236E-2
1.582269316E2	-1.523780823E-2	7.214158773E-3	2.153205872E-2	2.734711025E-2
1.582349281E2	-1.515427232E-2	1.446956396E-2	2.152919769E-2	3.004208055E-2
1.582429275E2	-7.940620184E-3	2.336859703E-3	1.913833618E-2	2.085162521E-2
1.582509280E2	-3.177382052E-3	4.860728979E-3	1.434707642E-2	1.547775968E-2
1.582589266E2	-3.110967577E-3	2.599000931E-3	2.152538300E-2	2.190376767E-2
1.582669269E2	-1.520822197E-2	2.437829971E-4	1.673698425E-2	2.261583710E-2
1.582749244E2	-2.005884051E-2	1.224562526E-2	2.152538300E-2	3.186933532E-2
1.582829219E2	-2.265675366E-2	2.654373646E-3	2.631664276E-2	3.482728631E-2
1.582909204E2	-3.424160182E-3	9.821623564E-3	1.913356781E-2	2.177802974E-2
1.582989180E2	-1.282402873E-2	9.899824858E-3	2.870559692E-2	3.296169807E-2
1.583069146E2	-7.803291082E-4	5.096316338E-3	1.434040070E-2	1.523904347E-2
1.583149159E2	-1.018563658E-2	4.984766245E-3	1.912975311E-2	2.223831246E-2
1.583229165E2	-3.071889281E-3	2.527654171E-3	2.152633667E-2	2.189083621E-2
1.583309169E2	-5.490578711E-3	2.610713243E-3	1.912975311E-2	2.007261150E-2
1.583389178E2	-1.021705568E-2	1.002445817E-2	7.152557373E-3	1.600115825E-2
1.583469182E2	-3.085084260E-3	2.890974283E-3	1.433372498E-2	1.494426809E-2
1.583549188E2	-5.575098097E-3	2.843081951E-3	1.194190979E-2	1.348236045E-2
1.583629175E2	-1.517980546E-2	1.010859013E-2	1.912307739E-2	2.642540779E-2
1.583709178E2	-8.219033480E-3	1.028797030E-2	1.433181763E-2	1.946267815E-2
1.583789203E2	-8.249804378E-3	1.032304764E-2	1.911926270E-2	2.324157462E-2
1.583869235E2	-1.550343633E-2	1.279464364E-2	1.672458649E-2	2.614901981E-2
1.583949277E2	-1.298937947E-2	7.797598839E-3	3.109359741E-2	3.458812407E-2
1.584029284E2	-1.540642977E-2	3.089725971E-3	2.151489258E-2	2.664197980E-2
1.584109297E2	-1.059123874E-2	-4.009962082E-3	1.672458649E-2	2.019816643E-2
1.584189291E2	-1.549233496E-2	1.029175520E-2	1.672744751E-2	2.501479898E-2
1.584269304E2	-5.784086883E-3	1.017513871E-2	1.912307739E-2	2.242055302E-2
1.584349338E2	-1.063994318E-2	1.010990143E-2	2.630901337E-2	3.012611296E-2
1.584429373E2	-1.295678318E-2	3.007054329E-3	1.672840118E-2	2.137194451E-2
1.584509374E2	-1.292677224E-2	1.022008061E-2	2.151584625E-2	2.710134919E-2
1.584589396E2	-2.490543574E-2	1.010331511E-2	2.630710602E-2	3.760879595E-2
1.584669408E2	-8.203819394E-3	1.008126140E-2	7.155418396E-3	1.483693015E-2
1.584749420E2	-1.533479244E-2	2.729207277E-3	1.194763184E-2	1.963034228E-2
1.584829403E2	-5.771964788E-3	5.105555058E-3	1.434135437E-2	1.628056249E-2
1.584909382E2	-9.968653321E-4	1.934975386E-2	1.195144653E-2	2.276496846E-2
